"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags"
"112","8605500","Sycamore Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""200173"",""oneway""=>""yes"",""width""=>""12.2"""
"113","9429327","Westwood Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""170159"",""oneway""=>""yes"",""width""=>""12.5"""
"114","8605524","Benton Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""189768"",""width""=>""12.2"""
"115","8605549","Prospect Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""3"",""massgis:ref""=>""0 N325"",""massgis:way_id""=>""177682"",""maxspeed""=>""30 mph"",""oneway""=>""yes"",""source:maxspeed""=>""massgis"",""turn:lanes""=>""left|left;t"
"116","8605568","Concord Avenue","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""211327"",""width""=>""9.1"""
"117","9429329","Sellon Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""187961"",""width""=>""4.3"""
"118","54323821","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""yes"",""surface""=>""paved"",""wheelchair""=>""yes"""
"119","242544970","David G. Mugar Way","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""130454"",""oneway""=>""yes"",""ref""=>""MA 28"",""width""=>""9.5"""
"120","54644303","NULL","service","NULL","NULL","NULL","NULL","0","""foot""=>""permissive"",""service""=>""driveway"""
"121","54644305","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"122","9429334","Montrose Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""190249"",""oneway""=>""yes"",""width""=>""12.2"""
"123","8605662","Central Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""176861"",""oneway""=>""yes"",""width""=>""5.5"""
"124","54644307","NULL","NULL","NULL","NULL","fence","NULL","0","NULL"
"125","8605671","NULL","unclassified","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"""
"126","9429336","Perry Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""144409"",""width""=>""12.2"""
"127","54644308","NULL","path","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"128","9429337","Belmont Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""113573"",""width""=>""4.0"""
"129","8605673","NULL","unclassified","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"",""oneway""=>""yes"""
"130","9429339","Dimick Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""166261"",""width""=>""12.2"""
"131","54644311","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""private"",""service""=>""driveway"""
"132","9429340","Cooney Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""187313"",""oneway""=>""yes"",""width""=>""9.1"""
"133","8605680","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"",""service""=>""driveway"""
"134","9429345","Brastow Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""147348"",""width""=>""12.2"""
"135","54644312","NULL","path","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"136","9429352","Everett Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""124025"",""oneway""=>""yes"",""width""=>""9.1"""
"137","8605696","Washington Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""116133"",""oneway""=>""yes"",""width""=>""18.3"""
"138","9429358","Kent Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""192287"",""width""=>""8.2"""
"139","54644313","NULL","path","NULL","NULL","NULL","NULL","0","""access""=>""private"""
"140","242655751","Wadsworth Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""152600"",""width""=>""14.6"""
"141","54678852","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"142","9429361","Gilman Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""157153"",""width""=>""12.2"""
"143","8605712","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"",""oneway""=>""yes"""
"144","9429365","School Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""good"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""massgis:way_id""=>""162899"",""oneway""=>""yes"",""width""=>""15.2"""
"145","54678853","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"146","9429366","School Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""good"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""massgis:way_id""=>""162899"",""oneway""=>""yes"",""width""=>""15.2"""
"147","8605715","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"""
"148","9429367","Greenville Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""131864"",""width""=>""5.5"""
"149","54678854","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"150","308329577","NULL","NULL","NULL","NULL","NULL","tower","0","""description""=>""Citgo sign, an LED array, lit from duck to midnight."",""height""=>""43"",""tower:type""=>""sign"",""website""=>""http://www.citgo.com/AboutCITGO/SignFacts.jsp"""
"151","8605740","Concord Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""211327"",""oneway""=>""yes"",""width""=>""12.2"""
"152","9429374","Harvard Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""157013"",""oneway""=>""yes"",""width""=>""12.2"""
"153","54678855","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"154","9429375","Ward Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""157592"",""oneway""=>""yes"",""width""=>""10.4"""
"155","308329580","NULL","service","NULL","NULL","NULL","NULL","0","""access""=>""no"",""bus""=>""designated"",""oneway""=>""yes"",""service""=>""driveway"""
"156","8605743","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"",""service""=>""driveway"""
"157","9429384","Sacramento Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""142810"",""width""=>""12.2"""
"158","54678856","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"159","9429398","Hanson Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""159540"",""oneway""=>""yes"",""width""=>""10.4"""
"160","8605769","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"""
"161","9429404","Giles Park","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""143113"",""sidewalk""=>""both"",""width""=>""12.2"""
"162","54678857","NULL","footway","NULL","NULL","NULL","NULL","0","""bicycle""=>""dismount"""
"163","9429409","Harvard Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""154080"",""width""=>""9.1"""
"164","54678858","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"165","9429423","Stone Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""158014"",""width""=>""9.1"""
"166","54678859","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"167","9429426","Norfolk Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""193281"",""oneway""=>""yes"",""width""=>""12.2"""
"168","8605789","Spring Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""147212"",""oneway""=>""yes"",""width""=>""12.2"""
"169","9429431","Oxford Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""good"",""cycleway""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""150193"",""width""=>""15.2"""
"170","54678860","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"171","9429435","Concord Avenue","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""209000"",""width""=>""15.2"""
"172","8605790","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"",""oneway""=>""yes"""
"173","9429437","Essex Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""140797"",""width""=>""12.2"""
"174","54678861","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"175","9429440","Taunton Street","living_street","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""192950"",""width""=>""9.5"""
"176","310245854","NULL","steps","NULL","NULL","NULL","NULL","0","NULL"
"177","9429451","Buckingham Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""121973"",""width""=>""12.2"""
"178","9429452","Hamlet Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""140203"",""width""=>""10.7"""
"179","54678862","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"180","9429460","Hillside Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149164"",""width""=>""9.1"""
"181","310245855","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"182","8605806","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""274"""
"183","9429464","Landers Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""205641"",""width""=>""12.2"""
"184","54678863","NULL","footway","NULL","NULL","NULL","NULL","0","NULL"
"185","9429466","Leland Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""159134"",""oneway""=>""yes"",""width""=>""12.2"""
"186","8605821","Fitchburg Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""intolerable"",""lanes""=>""2"",""massgis:way_id""=>""174975"",""surface""=>""bricks"",""width""=>""12.2"""
