"shapeid","osm_id","name","highway","waterway","aerialway","barrier","man_made","z_order","other_tags"
"108","8605847","NULL","primary_link","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""110437"",""oneway""=>""yes"""
"109","8605850","Pearl Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""165587"",""width""=>""12.2"""
"110","8605856","Clifton Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""119580"",""oneway""=>""yes"",""width""=>""12.2"""
"111","8605869","NULL","service","NULL","NULL","NULL","NULL","0","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""massgis:way_id""=>""116133"""
"112","8605879","A. Alfred Lombardi Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""massgis:way_id""=>""201526"",""oneway""=>""yes"",""width""=>""15.2"""
"113","8606961","Meacham Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""165350"",""width""=>""12.2"""
"114","8607498","Winslow Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""146414"",""oneway""=>""yes"",""width""=>""12.2"""
"115","8607499","Grove Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""145331"",""oneway""=>""yes"",""width""=>""12.2"""
"116","8607503","Prichard Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""167049"",""oneway""=>""yes"",""width""=>""12.2"""
"117","8607508","Whipple Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""165260"",""oneway""=>""yes"",""width""=>""9.1"""
"118","8607510","Summer Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""fair"",""cycleway:right""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""212423"",""oneway""=>""no"",""sidewalk""=>""both"",""width""=>""13.7"""
"119","8608834","Elm Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""good"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""massgis:ref""=>""0 N450"",""massgis:way_id""=>""167120"",""oneway""=>""yes"",""width""=>""18.3"""
"120","8608836","Chester Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""124711"",""oneway""=>""yes"",""width""=>""12.2"""
"121","8608837","Hancock Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""good"",""cycleway""=>""shared_lane"",""lanes""=>""2"",""massgis:way_id""=>""114508"",""oneway""=>""yes"",""width""=>""12.2"""
"122","8609185","Benton Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""189768"",""oneway""=>""yes"",""width""=>""12.2"""
"123","8609186","Gibbens Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""129981"",""oneway""=>""yes"",""width""=>""12.2"""
"124","8609187","Spring Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""147212"",""width""=>""12.2"""
"125","8609435","Temple Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""163424"",""width""=>""12.2"""
"126","8610033","Kensington Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""118207"",""oneway""=>""yes"",""width""=>""12.2"""
"127","8610034","Michigan Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""143521"",""oneway""=>""yes"",""width""=>""12.2"""
"128","8610037","Oliver Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""134058"",""width""=>""12.2"""
"129","8610038","Franklin Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""199972"",""oneway""=>""yes"",""width""=>""12.2"""
"130","8610040","Florence Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""186615"",""oneway""=>""yes"",""width""=>""12.2"""
"131","8610042","NULL","primary_link","NULL","NULL","NULL","NULL","7","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""1"",""massgis:way_id""=>""201526"",""oneway""=>""yes"",""orig_name""=>""Ramp-mystic Ave To Broadway"",""ramp""=>""yes"",""width""=>""15.2"""
"132","8610043","Summer Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""212423"",""oneway""=>""yes"",""sidewalk""=>""both"",""width""=>""13.7"""
"133","8614571","Waterman Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""148543"",""width""=>""6.1"""
"134","8614574","Osborn Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""197226"",""width""=>""12.2"""
"135","8614576","Appleton Street","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""118187"",""width""=>""14.0"""
"136","8614577","Cogswell Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""186883"",""width""=>""6.1"""
"137","8614580","South Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""200277"",""oneway""=>""yes"",""width""=>""8.5"""
"138","8614581","Francis Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""136220"",""width""=>""4.9"""
"139","8614582","Marcella Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""150887"",""oneway""=>""yes"",""width""=>""12.2"""
"140","8614583","Land Boulevard","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""no"",""lanes""=>""2"",""massgis:ref""=>""0 N337"",""massgis:way_id""=>""147092"",""official_name""=>""Edwin H. Land Boulevard"",""old_ref""=>""SR 3"",""oneway""=>""yes"",""width""=>""18.9"""
"141","8614584","Flagg Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""202493"",""width""=>""12.2"""
"142","8614585","Columbia Street","secondary","NULL","NULL","NULL","NULL","6","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""204646"",""maxspeed""=>""25 mph"",""source:maxspeed""=>""massgis"",""width""=>""14.9"""
"143","8614586","Chauncy Street","residential","NULL","NULL","NULL","NULL","3","""cycleway""=>""lane"",""oneway""=>""yes"""
"144","8614587","McTernan Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""115209"",""oneway""=>""yes"",""width""=>""12.2"""
"145","8614588","W Harrington Memorial Way","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""131901"",""width""=>""10.7"""
"146","8614589","Holworthy Place","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""181406"",""width""=>""7.3"""
"147","8614590","Norfolk Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""171727"",""oneway""=>""yes"",""width""=>""12.2"""
"148","8614591","Charles River Dam","trunk","NULL","NULL","NULL","NULL","8","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""massgis:way_id""=>""159753"",""old_ref""=>""SR 3"",""oneway""=>""yes"",""ref""=>""MA 28"",""width""=>""30.5"""
"149","8614592","Dinsmore Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""188284"",""width""=>""7.3"""
"150","8614593","Centre Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""171099"",""width""=>""13.4"""
"151","8614594","Lawn Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""192802"",""width""=>""11.0"""
"152","8614596","Cameron Avenue","tertiary","NULL","NULL","NULL","NULL","4","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""191872"",""width""=>""15.2"""
"153","8614597","Whittemore Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""176775"",""width""=>""12.2"""
"154","8614598","Lakeview Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""108340"",""width""=>""14.0"""
"155","8614599","Remington Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""146022"",""oneway""=>""yes"",""width""=>""11.6"""
"156","8614600","Holworthy Terrace","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""161645"",""width""=>""6.7"""
"157","8614601","Bancroft Street","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""174312"",""width""=>""12.2"""
"158","8614602","Walden Square Road","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""139823"",""width""=>""15.2"""
"159","8614603","Highland Park","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""164220"",""width""=>""9.1"""
"160","8614604","Greenough Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""187161"",""oneway""=>""yes"",""width""=>""12.2"""
"161","8614605","Magnolia Avenue","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""170665"",""oneway""=>""no"",""width""=>""12.2"""
"162","8614606","Dudley Court","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""166750"",""width""=>""4.3"""
"163","8614607","NULL","residential","NULL","NULL","NULL","NULL","3","""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
