shapeid,osm_id,name,highway,waterway,aerialway,barrier,man_made,z_order,other_tags
719,45469249,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
720,426493103,Hampshire Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""3"",""lanes:backward""=>""2"",""lanes:forward""=>""1"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""166947"",""turn:lanes:backward""=>""left|t"
721,236626989,NULL,footway,NULL,NULL,NULL,NULL,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
722,8615870,Marion Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""181090"",""oneway""=>""yes"",""width""=>""9.8"""
723,426493107,Main Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N323"",""massgis:way_id""=>""147645"",""oneway""=>""yes"",""turn:lanes""=>""left|through;right"",""width""=>""21.3"""
724,236626991,NULL,NULL,NULL,NULL,NULL,NULL,-5,"""layer""=>""-1"",""public_transport""=>""platform"",""railway""=>""platform"""
725,426493110,Main Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""lanes:backward""=>""1"",""lanes:forward""=>""2"",""massgis:ref""=>""0 N323"",""massgis:way_id""=>""147645"",""turn:lanes:forward""=>""left"
726,236626993,NULL,NULL,NULL,NULL,NULL,NULL,-5,"""layer""=>""-1"",""public_transport""=>""platform"",""railway""=>""platform"""
727,8615871,Gore Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149611"",""width""=>""15.2"""
728,426493113,Portland Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""133479"",""width""=>""14.9"""
729,426493116,Portland Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""lanes:backward""=>""2"",""lanes:forward""=>""1"",""massgis:way_id""=>""133479"",""turn:lanes:backward""=>""left|"",""width""=>""14.9"""
730,236725382,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""permissive"""
731,426493119,Portland Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""lanes:backward""=>""1"",""lanes:forward""=>""2"",""massgis:way_id""=>""133479"",""turn:lanes:forward""=>""left|through;right"",""width""=>""14.9"""
732,236725383,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
733,426493121,Portland Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""3"",""lanes:backward""=>""1"",""lanes:forward""=>""2"",""massgis:way_id""=>""133479"",""turn:lanes:forward""=>""left|"",""width""=>""14.9"""
734,236725384,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
735,236725385,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
736,236725386,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
737,8614986,Dickinson Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""150146"",""width""=>""4.9"""
738,426496420,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""turn:lanes""=>""left||"",""width""=>""14.9"""
739,236725387,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
740,426496423,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""turn:lanes""=>""left||"",""width""=>""14.9"""
741,236725388,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
742,24493995,12,NULL,NULL,NULL,NULL,NULL,0,"""addr:housename""=>""Building 12"",""alt_name""=>""Building 12"",""campusbuilding""=>""yes"",""demolished:building""=>""university"",""ref""=>""12"""
743,426496427,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
744,236725389,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
745,24576755,Tremont Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""165833"",""oneway""=>""yes"",""width""=>""11.6"""
746,426496430,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""turn:lanes""=>""left||"",""width""=>""14.9"""
747,236725390,NULL,NULL,NULL,NULL,NULL,NULL,0,"""access""=>""no"",""seamark:restricted_area:category""=>""construction"",""seamark:type""=>""restricted_area"""
748,81049053,NULL,footway,NULL,NULL,NULL,NULL,0,"""foot""=>""yes"""
749,426496433,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""3"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""turn:lanes""=>""left||"",""width""=>""14.9"""
750,236728747,NULL,NULL,NULL,NULL,NULL,pier,0,NULL
751,426496436,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
752,239457934,Galileo Galilei Way,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""146255"",""oneway""=>""yes"",""width""=>""12.2"""
753,426496439,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""sidewalk""=>""right"",""turn:lanes""=>""left|"
754,24847780,Norfolk Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""171727"",""width""=>""12.2"""
755,426496446,Broadway,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""yes"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""3"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""206060"",""oneway""=>""yes"",""turn:lanes""=>""left|through|through"",""wi"
756,426496452,Third Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""182982"",""width""=>""18.6"""
757,426496456,Third Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""3"",""lanes:backward""=>""1"",""lanes:forward""=>""2"",""massgis:way_id""=>""182982"",""turn:lanes:forward""=>""left;through|right"",""width""=>""1"
758,8614993,NULL,service,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""161822"",""service""=>""parking_aisle"",""width""=>""4.9"""
759,426496459,Third Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""182982"",""width""=>""18.6"""
760,426496461,Third Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""3"",""lanes:backward""=>""2"",""lanes:forward""=>""1"",""massgis:way_id""=>""182982"",""turn:lanes:backward""=>""left|right"",""width""=>""18.6"""
761,25463547,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
762,8615889,Linskey Way,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""136164"",""width""=>""9.1"""
763,132601296,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""lanes""=>""1"",""oneway""=>""yes"""
764,25482039,NULL,construction,NULL,NULL,NULL,NULL,0,"""access""=>""no"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""construction""=>""trunk_link"",""hgv""=>""no"",""lanes""=>""1"",""massgis:way_id""=>""175887"",""ref""=>""MA 3"",""width""=>""21.3"""
765,134063352,NULL,NULL,NULL,NULL,NULL,NULL,0,"""admin_level""=>""8"",""attribution""=>""massGIS"",""boundary""=>""administrative"""
766,8614998,Hurley Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""193474"",""width""=>""15.2"""
767,8614999,Hampshire Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:ref""=>""0 N324"",""massgis:way_id""=>""166947"",""width""=>""20.7"""
768,25590130,NULL,service,NULL,NULL,NULL,NULL,0,"""oneway""=>""yes"""
769,25590141,NULL,service,NULL,NULL,NULL,NULL,0,"""oneway""=>""yes"""
770,25590510,Norfolk Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""171727"",""width""=>""12.2"""
771,8615007,Windsor Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""157207"",""width""=>""15.2"""
772,25888812,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""light_rail"""
773,25888814,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""light_rail"""
774,8615906,NULL,construction,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""construction""=>""trunk_link"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""175887"",""oneway""=>""yes"",""width""=>""21.3"""
775,25888867,Gore Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""149611"",""oneway""=>""yes"",""width""=>""15.2"""
776,8615911,Landsdowne Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""2"",""massgis:way_id""=>""174123"",""oneway""=>""no"",""width""=>""15.2"""
777,138749236,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
778,8615924,Second Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""198296"",""oneway""=>""yes"",""width""=>""10.7"""
779,138749239,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
780,8615926,Gore Street Place,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""116720"",""width""=>""3.0"""
781,8615015,Bent Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""192911"",""oneway""=>""yes"",""width""=>""14.3"""
782,138749242,Cambridge Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""179248"",""oneway""=>""yes"",""width""=>""21.3"""
783,298494810,NULL,corridor,NULL,NULL,NULL,NULL,0,NULL
784,138749249,First Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""fair"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""187849"",""width""=>""14.3"""
785,298495073,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""sidewalk"""
786,138749269,Main Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:ref""=>""0 N323"",""massgis:way_id""=>""147645"",""width""=>""21.3"""
787,27778682,NULL,trunk_link,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""1"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
788,298495075,NULL,footway,NULL,NULL,NULL,NULL,0,"""footway""=>""sidewalk"""
789,27778685,Massachusetts Avenue,primary,NULL,NULL,NULL,NULL,7,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""cycleway""=>""lane"",""lanes""=>""4"",""massgis:way_id""=>""193208"",""ref""=>""MA 2A"",""width""=>""24.4"""
790,28585443,NULL,service,NULL,NULL,NULL,NULL,0,"""service""=>""parking_aisle"",""surface""=>""asphalt"""
791,8615944,Porter Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""130161"",""width""=>""11.0"""
792,138788973,Land Boulevard,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:ref""=>""0 N337"",""massgis:way_id""=>""147092"",""official_name""=>""Edwin H. Land Boulevard"",""old_ref""=>""SR 3"",""oneway""=>""yes"",""w"
793,8615945,Windsor Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""157207"",""oneway""=>""yes"",""width""=>""15.2"""
794,138788977,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""FIXME:hgv""=>""verify"",""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""US 3"",""start_date""=>""05/08/2004"",""width""=>""3"
795,8615946,NULL,service,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
796,138788989,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""MA 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
797,8615955,NULL,secondary_link,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"",""oneway""=>""yes"""
798,8615956,Jefferson Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""202066"",""width""=>""9.8"""
799,138789021,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""NHS""=>""yes"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""US 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
800,138789027,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""MA 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
801,138789031,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""no"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""MA 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
802,8615059,Cresto Terrace,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""114609"",""width""=>""8.5"""
803,138789034,Memorial Drive,trunk,NULL,NULL,NULL,NULL,8,"""FIXME:hgv""=>""verify"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""hgv""=>""yes"",""lanes""=>""2"",""massgis:way_id""=>""144604"",""oneway""=>""yes"",""ref""=>""MA 3"",""start_date""=>""05/08/2004"",""width""=>""30.5"""
804,8615965,Webster Avenue,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""147235"",""width""=>""15.2"""
805,240684078,MIT Nuclear Reactor Laboratory,NULL,NULL,NULL,NULL,NULL,0,"""building:colour""=>""#EEEEEE"",""building:part""=>""yes"",""generator:method""=>""fission"",""generator:output:electricity""=>""6 MW"",""generator:source""=>""nuclear"",""power""=>""generator"",""roof:colour""=>""#EEEEEE"",""roof:shape""=>""dome"",""start_date""=>""1956"",""wikipedia""=>""e"
806,139184291,NULL,secondary_link,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""cycleway""=>""lane"",""massgis:way_id""=>""49"",""oneway""=>""yes"""
807,8615968,Webster Avenue,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""147235"",""oneway""=>""yes"",""width""=>""15.2"""
808,8615972,Sixth Street,tertiary,NULL,NULL,NULL,NULL,4,"""alt_name""=>""6th Street"",""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""107849"",""width""=>""15.2"""
809,139489905,NULL,steps,NULL,NULL,NULL,NULL,0,NULL
810,28631895,Vassar Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""fair"",""cycleway""=>""track"",""lanes""=>""2"",""massgis:way_id""=>""128520"",""width""=>""17.1"""
811,28632018,Binney Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""cycleway""=>""lane"",""hazmat""=>""designated"",""lanes""=>""2"",""massgis:way_id""=>""110569"",""oneway""=>""yes"",""width""=>""14.9"""
812,8615975,Columbia Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""204646"",""maxspeed""=>""25 mph"",""source:maxspeed""=>""massgis"",""width""=>""14.9"""
813,8615075,Wadsworth Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""152600"",""motor_vehicle""=>""yes"",""oneway""=>""no"",""width""=>""14.6"""
814,139635443,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""light_rail"""
815,139635444,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""light_rail"""
816,8615976,NULL,service,NULL,NULL,NULL,NULL,0,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""massgis:way_id""=>""49"""
817,139635445,Green Line,NULL,NULL,NULL,NULL,NULL,25,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bridge""=>""yes"",""colour""=>""#00ff00"",""electrified""=>""contact_line"",""frequency""=>""0"",""gauge""=>""1435"",""layer""=>""1"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""tram"",""volta"
818,139635447,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""light_rail"""
819,9267595,Red Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#ff0000"",""electrified""=>""rail"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Red"",""massgis:geom_id""=>""78"",""railway""=>""subway"",""voltage""=>""600"""
820,8615977,Rogers Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""175769"",""width""=>""8.5"""
821,8615077,York Street,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""1"",""massgis:way_id""=>""198351"",""oneway""=>""yes"",""width""=>""15.2"""
822,426604930,Vassar Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""condition""=>""fair"",""cycleway""=>""track"",""lanes""=>""2"",""massgis:way_id""=>""128520"",""turn:lanes:backward""=>""left|through;right"",""width""=>""17.1"""
823,426604931,Vassar Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""bicycle""=>""designated"",""cycleway""=>""track"",""lanes""=>""2"",""massgis:way_id""=>""128520"",""oneway""=>""no"",""turn:lanes:forward""=>""left|"",""width""=>""17.1"""
824,9267604,Green Line,NULL,NULL,NULL,NULL,NULL,5,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""colour""=>""#00ff00"",""electrified""=>""contact_line"",""frequency""=>""0"",""gauge""=>""1435"",""line""=>""Green"",""massgis:geom_id""=>""10"",""railway""=>""tram"",""voltage""=>""600"""
825,426604957,Albany Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""3"",""lanes:backward""=>""1"",""lanes:forward""=>""2"",""massgis:way_id""=>""148710"",""turn:lanes:forward""=>""left|through;right"",""width""=>""14.6"""
826,141123804,NULL,footway,NULL,NULL,NULL,NULL,0,"""bicycle""=>""yes"""
827,8615080,Fulkerson Street,tertiary,NULL,NULL,NULL,NULL,4,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""fair"",""lanes""=>""2"",""massgis:way_id""=>""110450"",""width""=>""15.2"""
828,141130065,NULL,footway,NULL,NULL,NULL,NULL,0,"""bicycle""=>""yes"""
829,141434931,Broad Channel Boardwalk,footway,NULL,NULL,NULL,NULL,0,NULL
830,8615983,Fourth Street Place,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""155507"",""width""=>""3.7"""
831,141434932,Broad Channel Boardwalk,footway,NULL,NULL,NULL,NULL,0,"""bicycle""=>""yes"""
832,302110867,Medford Street,secondary,NULL,NULL,NULL,NULL,6,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""good"",""lanes""=>""2"",""massgis:way_id""=>""179856"",""width""=>""15.2"""
833,141434933,Broad Channel Boardwalk,footway,NULL,NULL,NULL,NULL,20,"""bicycle""=>""yes"",""bridge""=>""yes"",""layer""=>""1"""
834,141434934,Kendall Street,residential,NULL,NULL,NULL,NULL,3,"""oneway""=>""yes"""
835,141434935,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
836,8615086,Stevens Court,residential,NULL,NULL,NULL,NULL,3,"""attribution""=>""Office of Geographic and Environmental Information (MassGIS)"",""condition""=>""deficient"",""lanes""=>""1"",""massgis:way_id""=>""123454"",""surface""=>""unpaved"",""width""=>""3.7"""
837,141434936,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
838,141434937,NULL,footway,NULL,NULL,NULL,NULL,0,NULL
